Bits,Epsilon,HammingWeight,Multiplications,Time,Algorithm,Set,Mode,Iterations,IsPrime,nMod4
1039,-1,1039,0,8.538138E-04,mpz_probab_prime_p,Mersenne numbers,prep,2367,0,3
1039,-1,1039,0,8.616201E-04,mpz_probab_prime_p,Mersenne numbers,prep,2367,0,3
1039,-1,1039,0,8.481128E-04,mpz_probab_prime_p,Mersenne numbers,prep,2367,0,3
1039,-1,1039,0,8.498533E-04,mpz_probab_prime_p,Mersenne numbers,prep,2367,0,3
1039,-1,1039,0,8.685329E-04,mpz_probab_prime_p,Mersenne numbers,prep,2367,0,3
1039,-1,1039,0,8.488272E-04,mpz_probab_prime_p,Mersenne numbers,prep,2367,0,3
1049,-1,1049,0,8.549523E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1049,-1,1049,0,8.762412E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1049,-1,1049,0,8.582535E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1049,-1,1049,0,8.551058E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1049,-1,1049,0,8.575816E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1049,-1,1049,0,8.775840E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1049,-1,1049,0,8.566110E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1049,-1,1049,0,8.555149E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1049,-1,1049,0,8.753761E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1049,-1,1049,0,8.566723E-04,mpz_probab_prime_p,Mersenne numbers,prep,2345,0,3
1051,-1,1051,0,8.572682E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1051,-1,1051,0,8.666485E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1051,-1,1051,0,8.880374E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1051,-1,1051,0,8.573635E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1051,-1,1051,0,8.581851E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1051,-1,1051,0,8.739982E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1051,-1,1051,0,8.580964E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1051,-1,1051,0,8.570459E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1051,-1,1051,0,8.724959E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1051,-1,1051,0,8.581853E-04,mpz_probab_prime_p,Mersenne numbers,prep,2342,0,3
1061,-1,1061,0,8.661248E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1061,-1,1061,0,8.733887E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1061,-1,1061,0,8.739801E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1061,-1,1061,0,8.656185E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1061,-1,1061,0,8.644574E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1061,-1,1061,0,8.791965E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1061,-1,1061,0,8.659208E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1061,-1,1061,0,8.645499E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1061,-1,1061,0,8.738652E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1061,-1,1061,0,8.709216E-04,mpz_probab_prime_p,Mersenne numbers,prep,2291,0,3
1063,-1,1063,0,8.671138E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1063,-1,1063,0,8.680959E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1063,-1,1063,0,8.819635E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1063,-1,1063,0,8.680275E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1063,-1,1063,0,8.666534E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1063,-1,1063,0,8.817634E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1063,-1,1063,0,8.700452E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1063,-1,1063,0,8.669393E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1063,-1,1063,0,8.715903E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1063,-1,1063,0,8.830020E-04,mpz_probab_prime_p,Mersenne numbers,prep,2264,0,3
1069,-1,1069,0,8.741544E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1069,-1,1069,0,8.718634E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1069,-1,1069,0,8.869784E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1069,-1,1069,0,8.741643E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1069,-1,1069,0,8.716533E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1069,-1,1069,0,8.825201E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1069,-1,1069,0,8.790664E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1069,-1,1069,0,8.727341E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1069,-1,1069,0,8.720112E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1069,-1,1069,0,8.875324E-04,mpz_probab_prime_p,Mersenne numbers,prep,2299,0,3
1087,-1,1087,0,8.871346E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1087,-1,1087,0,8.882424E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1087,-1,1087,0,9.042052E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1087,-1,1087,0,8.896921E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1087,-1,1087,0,8.867592E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1087,-1,1087,0,8.912772E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1087,-1,1087,0,9.002362E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1087,-1,1087,0,8.894709E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1087,-1,1087,0,8.866322E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1087,-1,1087,0,9.022283E-04,mpz_probab_prime_p,Mersenne numbers,prep,2217,0,3
1091,-1,1091,0,9.862270E-04,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1091,-1,1091,0,9.839735E-04,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1091,-1,1091,0,9.941711E-04,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1091,-1,1091,0,9.929278E-04,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1091,-1,1091,0,9.857375E-04,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1091,-1,1091,0,1.004360E-03,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1091,-1,1091,0,1.019404E-03,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1091,-1,1091,0,9.852115E-04,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1091,-1,1091,0,9.835750E-04,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1091,-1,1091,0,1.002353E-03,mpz_probab_prime_p,Mersenne numbers,prep,2042,0,3
1093,-1,1091,0,9.857300E-04,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1093,-1,1091,0,9.843249E-04,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1093,-1,1091,0,9.925660E-04,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1093,-1,1091,0,9.947565E-04,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1093,-1,1091,0,9.852149E-04,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1093,-1,1091,0,9.834621E-04,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1093,-1,1091,0,1.002061E-03,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1093,-1,1091,0,9.886988E-04,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1093,-1,1091,0,9.844368E-04,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1093,-1,1091,0,9.958704E-04,mpz_probab_prime_p,Mersenne numbers,prep,2039,0,3
1097,-1,1097,0,9.948011E-04,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1097,-1,1097,0,9.907887E-04,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1097,-1,1097,0,9.921639E-04,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1097,-1,1097,0,1.005854E-03,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1097,-1,1097,0,9.897740E-04,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1097,-1,1097,0,9.874223E-04,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1097,-1,1097,0,1.004596E-03,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1097,-1,1097,0,9.950804E-04,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1097,-1,1097,0,9.895922E-04,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1097,-1,1097,0,9.889772E-04,mpz_probab_prime_p,Mersenne numbers,prep,1936,0,3
1103,-1,1103,0,1.014129E-03,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1103,-1,1103,0,9.962569E-04,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1103,-1,1103,0,9.946388E-04,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1103,-1,1103,0,1.011136E-03,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1103,-1,1103,0,1.000358E-03,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1103,-1,1103,0,9.939200E-04,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1103,-1,1103,0,9.960739E-04,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1103,-1,1103,0,1.011931E-03,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1103,-1,1103,0,9.971335E-04,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1103,-1,1103,0,9.944429E-04,mpz_probab_prime_p,Mersenne numbers,prep,1973,0,3
1109,-1,1109,0,1.017105E-03,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1109,-1,1109,0,1.002884E-03,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1109,-1,1109,0,1.000530E-03,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1109,-1,1109,0,1.009104E-03,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1109,-1,1109,0,1.009620E-03,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1109,-1,1109,0,1.003656E-03,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1109,-1,1109,0,1.000271E-03,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1109,-1,1109,0,1.018233E-03,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1109,-1,1109,0,1.001569E-03,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1109,-1,1109,0,9.997765E-04,mpz_probab_prime_p,Mersenne numbers,prep,2005,0,3
1117,-1,1117,0,1.024878E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1117,-1,1117,0,1.010127E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1117,-1,1117,0,1.007348E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1117,-1,1117,0,1.011730E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1117,-1,1117,0,1.021077E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1117,-1,1117,0,1.008320E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1117,-1,1117,0,1.007008E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1117,-1,1117,0,1.025000E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1117,-1,1117,0,1.008319E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1117,-1,1117,0,1.005962E-03,mpz_probab_prime_p,Mersenne numbers,prep,1997,0,3
1123,-1,1123,0,1.026376E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1123,-1,1123,0,1.016620E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1123,-1,1123,0,1.013387E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1123,-1,1123,0,1.014172E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1123,-1,1123,0,1.029146E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1123,-1,1123,0,1.013530E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1123,-1,1123,0,1.012127E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1123,-1,1123,0,1.033438E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1123,-1,1123,0,1.015422E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1123,-1,1123,0,1.011742E-03,mpz_probab_prime_p,Mersenne numbers,prep,1985,0,3
1129,-1,1129,0,1.028557E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1129,-1,1129,0,1.027328E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1129,-1,1129,0,1.019770E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1129,-1,1129,0,1.018151E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1129,-1,1129,0,1.035816E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1129,-1,1129,0,1.020821E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1129,-1,1129,0,1.017130E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1129,-1,1129,0,1.035436E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1129,-1,1129,0,1.020675E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1129,-1,1129,0,1.018550E-03,mpz_probab_prime_p,Mersenne numbers,prep,1970,0,3
1151,-1,1151,0,1.045804E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1151,-1,1151,0,1.050331E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1151,-1,1151,0,1.040095E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1151,-1,1151,0,1.037790E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1151,-1,1151,0,1.057113E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1151,-1,1151,0,1.040965E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1151,-1,1151,0,1.038025E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1151,-1,1151,0,1.051508E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1151,-1,1151,0,1.043405E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1151,-1,1151,0,1.037542E-03,mpz_probab_prime_p,Mersenne numbers,prep,1937,0,3
1153,-1,1153,0,1.134662E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1153,-1,1153,0,1.143478E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1153,-1,1153,0,1.129201E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1153,-1,1153,0,1.127638E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1153,-1,1153,0,1.148186E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1153,-1,1153,0,1.130551E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1153,-1,1153,0,1.127787E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1153,-1,1153,0,1.139342E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1153,-1,1153,0,1.138797E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1153,-1,1153,0,1.128541E-03,mpz_probab_prime_p,Mersenne numbers,prep,1774,0,3
1163,-1,1163,0,1.141037E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1163,-1,1163,0,1.157937E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1163,-1,1163,0,1.141424E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1163,-1,1163,0,1.138897E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1163,-1,1163,0,1.157958E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1163,-1,1163,0,1.142821E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1163,-1,1163,0,1.142151E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1163,-1,1163,0,1.148568E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1163,-1,1163,0,1.151885E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1163,-1,1163,0,1.142715E-03,mpz_probab_prime_p,Mersenne numbers,prep,1763,0,3
1171,-1,1171,0,1.147606E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1171,-1,1171,0,1.166770E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1171,-1,1171,0,1.149297E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1171,-1,1171,0,1.146276E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1171,-1,1171,0,1.166249E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1171,-1,1171,0,1.154767E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1171,-1,1171,0,1.147046E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1171,-1,1171,0,1.152456E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1171,-1,1171,0,1.161309E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1171,-1,1171,0,1.148524E-03,mpz_probab_prime_p,Mersenne numbers,prep,1746,0,3
1181,-1,1181,0,1.156291E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1181,-1,1181,0,1.177236E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1181,-1,1181,0,1.163971E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1181,-1,1181,0,1.156710E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1181,-1,1181,0,1.171213E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1181,-1,1181,0,1.164005E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1181,-1,1181,0,1.156534E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1181,-1,1181,0,1.157505E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1181,-1,1181,0,1.180024E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1181,-1,1181,0,1.159104E-03,mpz_probab_prime_p,Mersenne numbers,prep,1725,0,3
1187,-1,1187,0,1.161635E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1187,-1,1187,0,1.182010E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1187,-1,1187,0,1.166040E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1187,-1,1187,0,1.161660E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1187,-1,1187,0,1.172574E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1187,-1,1187,0,1.172296E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1187,-1,1187,0,1.163866E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1187,-1,1187,0,1.162994E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1187,-1,1187,0,1.185679E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1187,-1,1187,0,1.165816E-03,mpz_probab_prime_p,Mersenne numbers,prep,1729,0,3
1193,-1,1193,0,1.184075E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1193,-1,1193,0,1.208280E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1193,-1,1193,0,1.186638E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1193,-1,1193,0,1.184383E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1193,-1,1193,0,1.192845E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1193,-1,1193,0,1.198161E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1193,-1,1193,0,1.186707E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1193,-1,1193,0,1.183978E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1193,-1,1193,0,1.204748E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1193,-1,1193,0,1.187245E-03,mpz_probab_prime_p,Mersenne numbers,prep,1692,0,3
1201,-1,1201,0,1.257116E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1201,-1,1201,0,1.281365E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1201,-1,1201,0,1.261720E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1201,-1,1201,0,1.258900E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1201,-1,1201,0,1.261586E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1201,-1,1201,0,1.275219E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1201,-1,1201,0,1.260236E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1201,-1,1201,0,1.257020E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1201,-1,1201,0,1.278862E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1201,-1,1201,0,1.260343E-03,mpz_probab_prime_p,Mersenne numbers,prep,1599,0,3
1213,-1,1213,0,1.189770E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1213,-1,1213,0,1.205176E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1213,-1,1213,0,1.197333E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1213,-1,1213,0,1.190448E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1213,-1,1213,0,1.191642E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1213,-1,1213,0,1.209161E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1213,-1,1213,0,1.192980E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1213,-1,1213,0,1.188712E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1213,-1,1213,0,1.208706E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1213,-1,1213,0,1.195630E-03,mpz_probab_prime_p,Mersenne numbers,prep,1686,0,3
1217,-1,1217,0,1.333375E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1217,-1,1217,0,1.348714E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1217,-1,1217,0,1.344926E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1217,-1,1217,0,1.335036E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1217,-1,1217,0,1.332555E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1217,-1,1217,0,1.358715E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1217,-1,1217,0,1.337982E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1217,-1,1217,0,1.333302E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1217,-1,1217,0,1.355933E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1217,-1,1217,0,1.341475E-03,mpz_probab_prime_p,Mersenne numbers,prep,1503,0,3
1223,-1,1223,0,1.344076E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1223,-1,1223,0,1.353204E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1223,-1,1223,0,1.359118E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1223,-1,1223,0,1.343666E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1223,-1,1223,0,1.342717E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1223,-1,1223,0,1.372243E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1223,-1,1223,0,1.350115E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1223,-1,1223,0,1.342458E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1223,-1,1223,0,1.359136E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1223,-1,1223,0,1.355756E-03,mpz_probab_prime_p,Mersenne numbers,prep,1481,0,3
1229,-1,1229,0,1.456845E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1229,-1,1229,0,1.461284E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1229,-1,1229,0,1.477532E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1229,-1,1229,0,1.459128E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1229,-1,1229,0,1.460438E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1229,-1,1229,0,1.481444E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1229,-1,1229,0,1.462483E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1229,-1,1229,0,1.456619E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1229,-1,1229,0,1.470139E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1229,-1,1229,0,1.472895E-03,mpz_probab_prime_p,Mersenne numbers,prep,1380,0,3
1231,-1,1231,0,1.366189E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1231,-1,1231,0,1.366060E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1231,-1,1231,0,1.389315E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1231,-1,1231,0,1.366601E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1231,-1,1231,0,1.363758E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1231,-1,1231,0,1.388183E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1231,-1,1231,0,1.367674E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1231,-1,1231,0,1.365611E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1231,-1,1231,0,1.370937E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1231,-1,1231,0,1.382059E-03,mpz_probab_prime_p,Mersenne numbers,prep,1457,0,3
1237,-1,1237,0,1.362580E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
1237,-1,1237,0,1.354590E-03,mpz_probab_prime_p,Mersenne numbers,prep,1484,0,3
